created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Jul 19 17:31:02 +0000 2023,1681718301477535745,Saya kira kesalahan terbesar PDI-P saat ini ialah terlalu cepat mendeklarasikan Ganjar Pranowo sebagai presiden. Andai saja PDI-P memainkan waktu sampai di ujung batas pencalonan. Mungkin ganjar dan PDIP dapat memenangkan pemilu 2024,0,0,0,0,in,1494742982163320833,1681718301477535745,ErikMonokrom,https://twitter.com/ErikMonokrom/status/1681718301477535745
Wed Jul 19 17:30:12 +0000 2023,1681718089912827909,Budiman Sujatmiko bertemu Prabowo... Kelemahan Ganjar  1)Ganjar terlalu banyak mencitrakan diri di Medsos.  2)Ganjar akui kegagalannya (kemiskinan di brebes) gmn mau ngurus Indonesia?  3)Ganjar PD brkta mnykai video amoral 4)Trlalu ambisi nyapres dan menjilat partai 5)boneka pdip https://t.co/mYlm1GPsLm,0,0,0,0,in,1529130806194900993,1681718089912827909,Raja_Itubungna6,https://twitter.com/Raja_Itubungna6/status/1681718089912827909
Wed Jul 19 17:29:34 +0000 2023,1681717930961305600,Usut Punya Usut Prabowo Akan Dapat Tiket Capres PDIP Gantikan Ganjar? https://t.co/KzeTjvGbRV,11,57,33,137,in,3319260420,1681717930961305600,geloraco,https://twitter.com/geloraco/status/1681717930961305600
Wed Jul 19 17:29:22 +0000 2023,1681717880738680832,"Prabowo ganjar 2024, anis no !! https://t.co/73ZVNV0KHu",1,0,0,0,in,1647214601300484096,1681717880738680832,NasNas519174084,https://twitter.com/NasNas519174084/status/1681717880738680832
Wed Jul 19 17:29:20 +0000 2023,1681717872383643648,@OposisiCerdas Akibat mengikuti si ganjar nih. Nge- bokep...,0,0,0,0,in,1545104096189124608,1680977534387916806,adimiswar_24,https://twitter.com/adimiswar_24/status/1681717872383643648
Wed Jul 19 17:28:37 +0000 2023,1681717691655274496,2024 prabowo ganjar https://t.co/hLbyMdJJos,0,0,0,0,in,1647214601300484096,1681717691655274496,NasNas519174084,https://twitter.com/NasNas519174084/status/1681717691655274496
Wed Jul 19 17:28:34 +0000 2023,1681717679466647552,"@Riza_Ganjar_15 @lalisaafranss @inuu90 @dolcegust0 @tanyarlfes Sara banget lu anjeng, nanti kalau dibalik janji gak demo di monas",0,2,0,0,in,1266273700615057410,1681676389282627584,_ymirr,https://twitter.com/_ymirr/status/1681717679466647552
Wed Jul 19 17:28:09 +0000 2023,1681717575779221504,@musniumar tak usah panjang panjang Nulis Mar. 1 hal yg pasti survey anies  tertinggal jauh dan yg jadi presiden Ganjar Pranowo.,0,0,0,0,in,112426417,1681565012287180801,malikbekasi,https://twitter.com/malikbekasi/status/1681717575779221504
Wed Jul 19 17:28:01 +0000 2023,1681717543919292416,@haechaneon @Riza_Ganjar_15 @rujakcingvr @tanyarlfes Agak-agak anjir tu orang,0,0,0,0,in,1437406211268169733,1681676389282627584,guizhovng,https://twitter.com/guizhovng/status/1681717543919292416
Wed Jul 19 17:27:46 +0000 2023,1681717479113105410,@alisyarief Semoga terkabul doa ganjar pk baju ini nnt di tahanan 😁 https://t.co/ytdcwPdjbF,0,3,0,6,in,487674378,1681646681362944003,rnpranata78,https://twitter.com/rnpranata78/status/1681717479113105410
Wed Jul 19 17:27:41 +0000 2023,1681717458200313856,@Riza_Ganjar_15 @gojekindonesia kasian delo,0,0,0,0,in,845616193767538689,1681510585907965952,lalisaafranss,https://twitter.com/lalisaafranss/status/1681717458200313856
Wed Jul 19 17:27:25 +0000 2023,1681717392249073664,@Joker_Wedoks @Andrikosasih @hutahur1 @DJoker_GinOngs @NGM_007 @Yudiantiyaman @putri_Aalona @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan Menolak lupa ya 😂😂😂bukan kah sekjen ttp nyinyir 😂😂jangan bicara jejak Ganjar jg punya jejak yg di bongkar oleh sekjen ya 🤔🤔jadi lebih baik diam 🤪 https://t.co/ucq84gownR,0,1,0,0,in,1465756979977068551,1680860869289467904,gtobing2903,https://twitter.com/gtobing2903/status/1681717392249073664
Wed Jul 19 17:27:12 +0000 2023,1681717338268393472,@yusuf_dumdum Kalau dilawan oleh UE dengan economic sanction ke  Indonesia. Kita bisa bangkrut secepatnya. Coba pikirnya pakai data bukan sekedar retorika kosong agar supaya orang2 kampung merasa Ganjar hebat. RI butuh UE lebih dari UE butuh kita.,0,0,0,2,in,1613823581972226048,1681606782433771522,Jomatxx,https://twitter.com/Jomatxx/status/1681717338268393472
Wed Jul 19 17:27:05 +0000 2023,1681717306702069760,Jokowi Ogah Wariskan Proyek Mangrak ke Prabowo-Ganjar-Anies! - CNBC Indonesia #Prabowo #BangkitBersama https://t.co/1haOw6R0DC,0,0,0,0,in,465458275,1681717306702069760,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681717306702069760
Wed Jul 19 17:26:52 +0000 2023,1681717250972340224,abah leung as ganjar in newjeans mv https://t.co/cohMD98dhB,0,1,0,1,in,509639793,1681717250972340224,rimbasurya,https://twitter.com/rimbasurya/status/1681717250972340224
Wed Jul 19 17:26:49 +0000 2023,1681717239635152896,Berita Prabowo :  Sandiaga Uno Ingin Ajak Ganjar dan Prabowo Subianto Tamasya ke Danau Toba - https://t.co/Z1QE1sPB8z #Prabowo #BangkitBersama https://t.co/JzZHE5XwHX,0,0,0,0,in,465458275,1681717239635152896,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681717239635152896
Wed Jul 19 17:26:39 +0000 2023,1681717196228292608,@lalisaafranss Kebanyakan makan babi,0,2,0,0,in,87904031,1680511682781536257,Riza_Ganjar_15,https://twitter.com/Riza_Ganjar_15/status/1681717196228292608
Wed Jul 19 17:26:38 +0000 2023,1681717193418104837,Berita Prabowo :  Jokowi Ogah Wariskan Proyek Mangrak ke Prabowo Subianto-Ganjar-Anies! - CNBC Indonesia #Prabowo #BangkitBersama https://t.co/eXKLJA6ctm,0,0,0,0,in,465458275,1681717193418104837,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681717193418104837
Wed Jul 19 17:25:51 +0000 2023,1681716996331929602,"@lalisaafranss Bukan ga terima , paling males org kaya lu  Gw incer balik . Susah soalnya org kaya lu . Paling sotoy",0,3,0,0,in,87904031,1681645220512010241,Riza_Ganjar_15,https://twitter.com/Riza_Ganjar_15/status/1681716996331929602
Wed Jul 19 17:25:04 +0000 2023,1681716801334566912,"pesan ganjar bahwa filosofi garis lurus hitam dan putih bahwa itu menunjukan sebuah karakter yang punya pilihan lurus dan setia,tidak abu abu dan tidak muter muter.apalagi 2 kaki yang berbeda pengertian dengan kaki 2. https://t.co/Tziz0dVoNs",0,0,0,0,in,1485217110637019138,1681716801334566912,louis_revita,https://twitter.com/louis_revita/status/1681716801334566912
