created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jul 18 23:41:04 +0000 2023,1681449036711362563,"Prabowo Gelar Pertemuan Tertutup dengan Budiman Sudjatmiko, Bahas Apa? https://t.co/57TjwKR4aB",0,0,0,0,in,2544978158,1681449036711362563,Kilas_berita_,https://twitter.com/Kilas_berita_/status/1681449036711362563
Tue Jul 18 23:40:54 +0000 2023,1681448994499887107,"Ketua Umum Relawan Prabowo Mania 08, Immanuel Ebenezer menyebut Gus Muhaimin sebagai calon wakil presiden yang idela   #GusIminKunciPilpres #MuhaiminIskandar #PartaiKebangkitanBangsa https://t.co/O6b5UdOvMI",0,0,0,0,in,1680248890753417216,1681448994499887107,Naluri01,https://twitter.com/Naluri01/status/1681448994499887107
Tue Jul 18 23:40:29 +0000 2023,1681448889877168131,@ForzaJuveEN Ane pegang omongan yg ini aja @gunsujatnika . Berita2 lain itu sumbernya kadang bener kadang ngaco.,0,0,0,0,in,92977801,1681276500279189509,akhbow,https://twitter.com/akhbow/status/1681448889877168131
Tue Jul 18 23:40:12 +0000 2023,1681448817856774159,@andre_rosiade @budimandjatmiko @prabowo Kurang sya saja ini Jenderal @prabowo !!,0,0,0,1,in,1365551927371567104,1681346361067966464,arie_sgm,https://twitter.com/arie_sgm/status/1681448817856774159
Tue Jul 18 23:40:10 +0000 2023,1681448807505219584,@KompasTV Yg ke Prabowo sdh pd tau klu Jokowi sebenarnya berpihak &amp  Mendukung Prabowo bkn Ganjar.,0,0,1,1,in,1640659056074563585,1681429274857971712,ayahiyan63,https://twitter.com/ayahiyan63/status/1681448807505219584
Tue Jul 18 23:40:07 +0000 2023,1681448798265180168,@moenaweir @DPP_PKB @cakimiNOW @prabowo @Gerindra @zainul_munas @Brigade01Arwan1 Mantap,0,0,0,0,in,1592437937391927296,1681277834462105606,LaksanaGuruh,https://twitter.com/LaksanaGuruh/status/1681448798265180168
Tue Jul 18 23:40:04 +0000 2023,1681448784000323584,@anak_5okin Wkakakaka masih pakek sarungan,0,1,0,0,in,158912165,1681431584774459392,JHPrabowo,https://twitter.com/JHPrabowo/status/1681448784000323584
Tue Jul 18 23:39:57 +0000 2023,1681448754812190721,"Ketua Relawan Prabowo Mania 08, Immanuel Ebenezer menyebut Gus Muhaimin sbg calon wakil presiden yang ideal utk mendampingi Prabowo Subianto. Shg Prabowo bisa memenangkan Pilpres 2024 jk menggandeng Gus Muhaimin. #GusIminKunciPilpres #MuhaiminIskandar #PartaiKebangkitanBangsa https://t.co/xAiVQxtAIk",0,0,0,0,in,556442530,1681448754812190721,syamsoelhadi82,https://twitter.com/syamsoelhadi82/status/1681448754812190721
Tue Jul 18 23:39:55 +0000 2023,1681448747958697991,"Saya yakin lo bkn pendukung Prabowo, lo menyusup mau gembosi  Prabowo. Prabowo sendiri yg bilang belisu timnya Jokowi.",0,0,0,1,in,1383301453528244224,1681448747958697991,sukmawijaya91,https://twitter.com/sukmawijaya91/status/1681448747958697991
Tue Jul 18 23:39:46 +0000 2023,1681448710180601856,"@Tjel0up @satrio_tone Yo ga mutu"" sampean ga dukung pak @prabowo  lagi 😊🤭""",0,1,0,0,in,1088811396052209664,1681368083607461888,Bos_Boscang,https://twitter.com/Bos_Boscang/status/1681448710180601856
Tue Jul 18 23:39:43 +0000 2023,1681448695286628355,"@AndiSinulingga Mulai main dua kaki rupanya...wahai @aniesbaswedan &amp  @prabowo orang macam dia ini mewarisi sifat orang belanda saat menjajah negeri ini, hati neis &amp  jg prabowo, suatu saat kalian bakal d adu domba oleh orang ini. Orang macam dia ini benalu yg hidupnya bergantung m pohon lain""",0,0,0,0,in,1604107619610021888,1681313596129837057,alqodrifaqih,https://twitter.com/alqodrifaqih/status/1681448695286628355
